"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","blog.zenika.com/192.0.78.185","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","blog.zenika.com/192.0.78.185","443","INFO","not present","",""
"cert_crlDistributionPoints","blog.zenika.com/192.0.78.185","443","INFO","--","",""
"cert_ocspURL","blog.zenika.com/192.0.78.185","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","blog.zenika.com/192.0.78.185","443","OK","offered","",""
"cert_ocspRevoked","blog.zenika.com/192.0.78.185","443","OK","not revoked","",""
"cert_mustStapleExtension","blog.zenika.com/192.0.78.185","443","INFO","--","",""
"DNS_CAArecord","blog.zenika.com/192.0.78.185","443","LOW","--","",""
"certificate_transparency","blog.zenika.com/192.0.78.185","443","OK","yes (certificate extension)","",""
"certs_countServer","blog.zenika.com/192.0.78.185","443","INFO","3","",""
"certs_list_ordering_problem","blog.zenika.com/192.0.78.185","443","INFO","no","",""
"cert_caIssuers","blog.zenika.com/192.0.78.185","443","INFO","R3 (Let's Encrypt from US)","",""
