"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","next.zenika.com/91.208.207.147","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","next.zenika.com/91.208.207.147","443","INFO","not present","",""
"cert_crlDistributionPoints","next.zenika.com/91.208.207.147","443","INFO","http://r13.c.lencr.org/80.crl","",""
"cert_ocspURL","next.zenika.com/91.208.207.147","443","INFO","--","",""
"OCSP_stapling","next.zenika.com/91.208.207.147","443","INFO","not offered","",""
"cert_mustStapleExtension","next.zenika.com/91.208.207.147","443","INFO","--","",""
"DNS_CAArecord","next.zenika.com/91.208.207.147","443","LOW","--","",""
"certificate_transparency","next.zenika.com/91.208.207.147","443","OK","yes (certificate extension)","",""
"certs_countServer","next.zenika.com/91.208.207.147","443","INFO","2","",""
"certs_list_ordering_problem","next.zenika.com/91.208.207.147","443","INFO","no","",""
"cert_caIssuers","next.zenika.com/91.208.207.147","443","INFO","R13 (Let's Encrypt from US)","",""
